"kinase","cond_1_1","cond_2_1","cond_3_1","cond_4_1","cond_5_1","cond_6_1","cond_7_1","cond_8_1","cond_32_12","cond_33_12","cond_37_15","cond_38_16","cond_39_16","cond_40_16","cond_41_17","cond_42_17","cond_43_17","cond_62_19","cond_63_19","cond_64_19","cond_62_20","cond_63_20","cond_64_20","cond_80_21","cond_81_21","cond_82_21","cond_80_22","cond_84_22","cond_85_22","cond_24_24","cond_89_24","cond_90_25","cond_91_25","cond_92_25","cond_93_25","cond_94_25","cond_95_25","cond_96_25","cond_238_26","cond_100_27","cond_101_27","cond_98_27","cond_99_27","cond_106_29","cond_107_29","cond_108_29","cond_109_29","cond_121_35","cond_122_36","cond_123_37","cond_124_37","cond_125_37","cond_129_39","cond_34_39","cond_35_39","cond_130_40","cond_133_43","cond_134_44","cond_135_44","cond_136_44","cond_44_45","cond_45_45","cond_46_45","cond_47_45","cond_48_45","cond_49_45","cond_50_45","cond_51_45","cond_52_45","cond_53_45","cond_54_45","cond_55_45","cond_56_45","cond_57_45","cond_58_45","cond_59_45","cond_60_45","cond_61_45","cond_22_46","cond_23_46","cond_24_46","cond_26_46","cond_27_46","cond_28_46","cond_29_46","cond_137_47","cond_138_47","cond_139_47","cond_140_47","cond_141_47","cond_142_48","cond_143_48","cond_142_51","cond_143_51","cond_144_52","cond_144_53","cond_144_54","cond_149_56","cond_151_56","cond_155_58","cond_156_58","cond_157_58","cond_158_59","cond_159_59","cond_160_59","cond_161_60","cond_161_61","cond_183_62","cond_184_62","cond_191_64","cond_192_64","cond_193_64","cond_191_65","cond_192_65","cond_193_65","cond_191_66","cond_192_66","cond_193_66","cond_194_67","cond_195_67","cond_196_67","cond_197_67","cond_198_67","cond_199_67","cond_194_68","cond_195_68","cond_196_68","cond_197_68","cond_198_68","cond_199_68","cond_216_72","cond_217_72","cond_218_72","cond_219_72","cond_220_72","cond_221_72","cond_222_72","cond_223_72","cond_224_72","cond_225_72","cond_226_72","cond_227_72","cond_228_73","cond_229_73","cond_230_73","cond_231_73","cond_232_74","cond_233_75","cond_234_75","cond_235_75"
"AURKA",0.510041520575165,0.350665141287858,-0.54821356447571,0.732828271596986,-0.438898616350944,-0.342944147142896,0.785156151952302,-0.578396073130169,-0.600326278518962,-0.460923901207223,-0.233587152887601,0.371611069949688,-0.314258261397736,-0.659555885159882,NA,NA,NA,-0.220403508742175,0.224753740259764,0.853871964321762,-1.31875876262441,0.351639989019068,0.536107011014093,NA,NA,NA,NA,NA,NA,0.334419008982047,-1.48148606012211,0.333482019445119,-1.21467016498923,-3,-3,-1.53760200210104,-0.329754146925876,0.0969100130080564,0.756961951313706,NA,NA,NA,NA,NA,NA,NA,NA,0.610833915635468,NA,NA,NA,NA,-0.328827157284917,0.801342913045577,-0.559090917934782,1.10790539730952,-1.00436480540245,0.440093374963888,0.94692155651658,0.667561540084395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.336299074610352,0.490797477668897,NA,NA,NA,-0.275724130399211,-0.863279432843593,NA,0.244125144327509,0.482804102050026,0.585026652029182,NA,0.314258261397736,0.838631997765025,0.320572103387881,0.393618634889395,-1.2518119729938,NA,0.305394801066431,1.13667713987954,0.382999658879101,0.694648630553376,0.823908740944319,0.705533773838407,0.84163750790475,0.804100347590766,NA,NA,NA,NA,NA,NA,-1.17392519729917,-0.510041520575165,NA,NA,-0.486782399932061,0.263603497723358,-1.07572071393812,-1.22184874961636,0.512861624522813,0.821023052706831,0.142064735280571,0.614393726401688,0.137272471682025,0.452225294612177,0.767003889607846,0.472370099128661,0.339134521996131,0.351639989019068,-0.45717457304082,0.283162276700476,0.906578314837765,0.696803942579511,0.512861624522813,0.555955204081924,0.924453038607469,-0.333482019445119,-0.150580586203101,-2.09691001300806,-1.95860731484178,-1.25963731050576,-0.351639989019068,-0.128427064454121,-1.85387196432176,-0.111820506081675,-0.552841968657781,-0.136677139879544,0.211124884224583,-0.414539270491499,0.667561540084395,-0.623423042943488,1.65757731917779,-1.39794000867204,2.22184874961636,3,0.782516055786094
"AURKB",0.494850021680094,0.774690718274137,0.744727494896694,0.675717544702307,0.481486060122112,0.095284454721319,0.0846001647877302,0.293282217663241,-0.408935392973501,0.168770306132937,0.281498311132726,-0.621602099051862,-0.910094888560602,0.507239610973163,-0.260427655549908,0.142667503568732,0.13608262304214,-1.4089353929735,-0.47755576649368,0.87942606879415,-0.669586226650809,0.143271109617117,1.27572413039921,-0.714442690992226,0.58838029403677,0.320572103387881,-0.653647025549361,0.45717457304082,0.300162274132754,-1.58502665202918,0.931814138253838,0.114638779968488,-1.1249387366083,-3,-3,-3,0.659555885159882,2.39794000867204,0.105683937315562,-0.361510743045363,-0.369572124974976,-0.958607314841775,-0.087246696328677,NA,NA,NA,NA,0.215382707367125,0.815308569182401,0.305394801066431,-0.798602875679548,1.25963731050576,-0.259637310505756,-1.08092190762393,-1.55284196865778,0.3767507096021,0.359518563029578,0.856985199745905,0.151195298948196,0.958607314841775,0.217527375833714,0.739928612014925,0.419075024324381,0.610833915635468,0.365522729839268,0.158015195409886,-3,0.278189384787453,0.142667503568732,0.431798275933005,1.09151498112135,0.282329496997738,0.787812395596042,0.368556230986828,0.649751981665837,-0.605548319173784,-0.522878745280338,-0.294992040666664,0.0920514783877277,0.958607314841775,-0.342944147142896,0.536107011014093,0.721246399047171,-0.263603497723358,-0.417936637088291,1.56863623584101,0.869666231504994,0.226945306635737,0.886056647693163,0.806875401645538,-0.0726296369609765,-0.286509456906058,0.381951903287907,0.162411561764489,1.95860731484178,2.52287874528034,1.4089353929735,NA,-0.728158393463501,NA,NA,NA,NA,NA,NA,-0.199282921717615,-1.30980391997149,-0.120904120499927,-3,0.812479279163537,0.460923901207223,1.14266750356873,0.853871964321762,0.866461091629782,1.95860731484178,0.281498311132726,1.14266750356873,1,1.44369749923271,0.769551078621726,0.812479279163537,0.801342913045577,0.673664139071249,1,0.411168274405793,0.481486060122112,0.145693958198919,0.335358024443874,0.0893755951107988,0.106238237942057,-1.65757731917779,-1.88605664769316,-0.869666231504994,-0.233587152887601,-2.15490195998574,-1.67778070526608,0.319664486585437,2.52287874528034,-0.497572880015567,-0.486782399932061,-0.769551078621726,0.752026733638193,-0.444905551421681,0.490797477668897,0.0958256317158365,3,0.954677021213343,0.84163750790475,0.334419008982047,1.35654732351381
"BCR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.373659632624958,0.458420756053419,-0.769551078621726,0.338187314462739,0.320572103387881,-0.614393726401688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.665546248849069,-0.39577394691553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30803489723264,-0.94692155651658,0.690369832574101,0.718966632752272,-0.812479279163537,-0.40340290437354,1.72124639904717,0.756961951313706,0.571865205971211,-1.42021640338319,-0.7594507517174,-0.38933983691012,-0.847711655616944,-0.415668775632469,-0.542118103266008,-0.452225294612177,-0.52432881167557,-0.360513510731414,-0.578396073130169,-1.16115090926274,-0.38933983691012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLVRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.616184634019569,-0.377785977033705,-0.525783735923745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.534617148551582,0.519993057042849,NA,NA,NA,1.48148606012211,-0.97061622231479,0.804100347590766,-0.471083299722345,0.96657624451305,1.14874165128092,NA,-0.777283528852417,-0.318758762624413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56863623584101,1.79588001734408,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.71669877129645,0.435333935747911,NA,NA,0.87942606879415,0.603800652904264,0.304518323509803,0.503070351926785,0.299296282854981,0.417936637088291,-0.866461091629782,-0.707743928643524,-0.490797477668897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BMX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326979092871104,0.779891911959945,-1.15490195998574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.659555885159882,-0.452225294612177,0.336299074610352,0.430626090384954,0.467245621007502,0.377785977033705,-0.581698708680255,1.53760200210104,-1.21467016498923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRAF",-0.315154638355588,-0.478861916295964,-0.299296282854981,-0.231361898752386,NA,NA,NA,NA,NA,NA,0.94692155651658,2.09691001300806,0.334419008982047,-0.187086643357144,-0.962573502059376,-0.546681659952962,-0.578396073130169,-0.798602875679548,1.24412514432751,0.924453038607469,-0.429457060118102,0.465973893943865,1.2839966563652,NA,NA,NA,NA,NA,NA,1.65757731917779,-0.187086643357144,0.832682665251824,0.186419011431808,1.06048074738138,0.17134010346468,0.0856568428805593,0.334419008982047,0.118045028660399,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.508638306165727,NA,NA,0.452225294612177,NA,-1.32790214206428,-0.285670240254767,-0.391473966422806,0.835647144215563,0.406713932979543,NA,NA,NA,-0.869666231504994,-0.583359492661719,0.987162775294828,0.795880017344075,-0.84163750790475,-0.590066876668705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.52287874528034,-0.464705879957229,-0.183758700008217,0.552841968657781,NA,NA,0.129596094720973,0.886056647693163,NA,NA,NA,NA,NA,NA,1.30980391997149,0.443697499232713,1.46852108295774,0.779891911959945,0.581698708680255,0.903089986991944,1.23657200643706,-1.20065945054642,-0.829738284605043,NA,NA,NA,NA,NA,NA,-0.39040559077478,-1.13667713987954,NA,NA,0.718966632752272,0.281498311132726,0.562249437179612,-0.498940737782248,0.312471038785366,0.20342566678957,0.337242168318426,0.525783735923745,0.335358024443874,-1.38721614328026,1.76955107862173,-0.0629838925351858,1.22184874961636,0.962573502059376,0.224025668870631,-0.1791420105603,-0.167491087293764,0.191789027075778,0.138465589140962,0.173277479831008,0.177831920631982,NA,NA,NA,-0.621602099051862,NA,NA,-0.501689446210399,0.542118103266008,-0.25649023527157,-0.313363730737707,-1.35654732351381,-0.958607314841775,-1.08618614761628,0.75448733218585,0.565431095965801,0.542118103266008,0.485452247339714,0.357535479757879,0.619788758288394,0.578396073130169
"BRSK1",0.517126416391246,NA,-1.92081875395238,NA,NA,NA,NA,NA,NA,NA,-1.52287874528034,NA,NA,NA,NA,NA,NA,-0.238824186844269,-0.661543506395395,-0.669586226650809,0.66354026615147,-0.7594507517174,-0.43297363384094,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294136287716081,NA,0.354577730650908,0.767003889607846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47755576649368,0.501689446210399,1.06550154875643,-0.742321425130815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.876148359032914,-1.63827216398241,0.40340290437354,0.507239610973163,0.525783735923745,NA,NA,NA,NA,NA,NA,NA,NA,-1.46852108295774,-1.69897000433602,NA,NA,-0.393618634889395,0.718966632752272,0.55129368009492,-0.489454989793388,-0.294992040666664,-0.730487055782084,0.335358024443874,-0.279840696594043,-0.447331783887807,0.723538195826756,0.573488738635425,0.586700235918748,0.698970004336019,-0.653647025549361,-0.468521082957745,0.508638306165727,0.508638306165727,0.419075024324381,0.397940008672038,0.412289034981089,0.306273051076353,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.61978875828839,NA,NA,NA,NA,NA,NA,1.02227639471115,NA,NA,NA
"BTK",NA,NA,NA,NA,NA,NA,NA,NA,-1.3767507096021,-1.29242982390206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.777283528852417,-1.55284196865778,NA,NA,NA,NA,-0.458420756053419,0.336299074610352,-0.30189945437661,0.815308569182401,-0.581698708680255,-0.573488738635425,-0.323306390375133,-0.863279432843593,NA,NA,0.91721462968355,0.576754126063192,1.18708664335714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.665546248849069,NA,NA,NA
"BUB1",NA,NA,NA,NA,NA,NA,NA,NA,0.756961951313706,0.35261702988538,0.625251653989896,NA,NA,NA,NA,NA,NA,-0.315154638355588,0.33161408331,NA,1.02227639471115,-0.978810700930062,-0.39040559077478,NA,NA,NA,NA,NA,NA,NA,0.692503962086787,NA,-0.481486060122112,-0.312471038785366,-0.441291429466834,-0.829738284605043,0.308918507877032,0.596879478824182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34678748622466,0.903089986991944,0.844663962534938,-0.718966632752272,-0.54821356447571,-0.779891911959945,NA,-0.640164517660112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.694648630553376,-0.501689446210399,-1.00877392430751,-0.567030709125594,0.394694953858891,0.469800301796918,0.448550002027125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.30102999566398,0.489454989793388,-0.455931955649724,-0.462180904926726,-0.510041520575165,-0.522878745280338,-0.903089986991944,-0.835647144215563,-0.468521082957745,-0.221848749616356,-0.643974142806877,-0.772113295386326,-0.570247719997592,-0.209011524911184,-0.333482019445119,0.679853713888946,0.607303046740334,0.804100347590766,0.66354026615147,0.655607726314889,0.659555885159882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09691001300806,0.876148359032914,-0.643974142806877,1.06550154875643
"CAMK1",0.614393726401688,1.13667713987954,0.377785977033705,0.659555885159882,0.756961951313706,0.679853713888946,0.540607512240769,1.09691001300806,NA,NA,-0.684029654543082,0.621602099051862,0.469800301796918,0.402304814074488,0.590066876668705,0.315154638355588,0.567030709125594,0.304518323509803,0.614393726401688,0.315154638355588,0.767003889607846,0.22767829327708,0.522878745280338,NA,NA,NA,NA,NA,NA,-1.07572071393812,-0.34008379993015,0.978810700930062,0.712198270069774,0.355561410532161,0.645891560852599,0.712198270069774,0.422508200162775,0.482804102050026,NA,0.396855627379818,0.42021640338319,0.627087997029893,0.801342913045577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354577730650908,1.55284196865778,0.527243550682788,1.20760831050175,0.351639989019068,0.314258261397736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345823458122039,0.484126156288321,0.361510743045363,-0.333482019445119,1.27572413039921,0.707743928643524,NA,-1.69897000433602,-0.306273051076353,NA,NA,NA,NA,NA,NA,-0.790484985457369,NA,0.826813731587726,0.568636235841013,0.438898616350944,0.317854923626168,0.954677021213343,0.471083299722345,-0.665546248849069,-1.06048074738138,-0.30189945437661,0.429457060118102,0.709965388637482,0.315154638355588,-0.692503962086787,0.659555885159882,0.54821356447571,0.769551078621726,0.73754891026957,0.47755576649368,0.79317412396815,0.593459819566045,0.533132379645891,0.735182176990464,1.04095860767891,-0.438898616350944,NA,-0.459670525209126,NA,-0.627087997029893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.79588001734408,NA,NA,-1.25963731050576
"CAMK2A",-0.166215625343521,-0.279840696594043,0.226945306635737,0.448550002027125,-0.995678626217357,-0.26440110030182,-0.546681659952962,0.519993057042849,-0.935542010773082,-0.25649023527157,0.0783135245163979,-1.50863830616573,-0.262807357295263,0.987162775294828,0.913640169325252,-1.21467016498923,1.43179827593301,-0.385102783966865,0.0883098412461389,0.156767221901991,-0.191789027075778,-0.452225294612177,1.09691001300806,0.712198270069774,0.612610173661271,-1.06550154875643,0.84163750790475,0.586700235918748,0.434152181326482,0.152427340857888,2,0.379863945026242,-0.97469413473523,-0.373659632624958,-0.314258261397736,-0.341035157335565,-1.79588001734408,-1.30102999566398,0.289882634888184,1.00436480540245,1.09151498112135,0.98296666070122,1.04575749056068,-0.295849483160201,-0.226945306635737,-0.542118103266008,-0.482804102050026,1.0268721464003,0.829738284605043,0.341035157335565,0.540607512240769,0.317854923626168,-0.371611069949688,1.35654732351381,1.25963731050576,0.168770306132937,0.102372908709559,0.226945306635737,-0.367542707815276,1.08092190762393,-0.459670525209126,-0.20342566678957,0.450996737974212,-0.795880017344075,-0.322393047279507,-0.339134521996131,-0.282329496997738,-0.386158178123931,-0.322393047279507,0.735182176990464,-0.484126156288321,-0.261219441515631,NA,0.665546248849069,-0.543633966870957,NA,-1.22184874961636,0.425968732272281,-0.0819696632151199,0.173925197299174,0.496209316942819,0.148741651280925,0.356547323513813,0.46344155742847,0.145086977692144,-0.928117992693875,-0.562249437179612,NA,0.320572103387881,0.987162775294828,0.341988603342888,-0.344861565188618,0.555955204081924,-0.51427857351842,-0.291579099865287,0.428291168191312,0.614393726401688,0.928117992693875,0.485452247339714,0.140861702705469,-1.43179827593301,-1.01772876696043,0.444905551421681,0.173925197299174,-0.987162775294828,-0.651695136951839,-0.365522729839268,-0.375717904164332,0.51427857351842,0.386158178123931,-0.440093374963888,-0.872895201635192,0.511449283499556,-0.96657624451305,-0.486782399932061,0.1890957193313,-0.320572103387881,-0.496209316942819,0.853871964321762,1.33724216831843,1.2518119729938,1.13667713987954,0.928117992693875,1.34678748622466,0.534617148551582,0.838631997765025,1.1249387366083,0.958607314841775,0.665546248849069,0.360513510731414,-0.638272163982407,-0.638272163982407,-0.899629454882437,0.339134521996131,-0.300162274132754,-0.385102783966865,0.812479279163537,-0.610833915635468,-0.35261702988538,-0.679853713888946,-0.882728704344236,-0.954677021213343,1.4089353929735,-0.752026733638193,0.341988603342888,-2.69897000433602,-2.09691001300806,-1.33724216831843,0.11690664142431,-2.15490195998574
"CAMK2B",1.74472749489669,1.76955107862173,0.481486060122112,0.655607726314889,2.04575749056068,1.74472749489669,1.30102999566398,0.696803942579511,-0.400116927926312,-0.42021640338319,0.614393726401688,-1.13667713987954,-0.468521082957745,1.02227639471115,-0.458420756053419,0.546681659952962,-0.812479279163537,-0.665546248849069,0.97061622231479,0.71669877129645,-0.665546248849069,0.3767507096021,0.876148359032914,1.76955107862173,0.853871964321762,0.686132779630847,0.440093374963888,0.844663962534938,0.866461091629782,-0.707743928643524,2.69897000433602,NA,NA,NA,NA,NA,NA,NA,NA,0.906578314837765,0.632644078973981,0.987162775294828,1.10237290870956,NA,NA,NA,NA,0.991399828238082,0.585026652029182,NA,-0.454692883534176,NA,NA,NA,NA,-1.06550154875643,0.345823458122039,0.304518323509803,0.530177984021837,0.3585258894959,0.79317412396815,1.4089353929735,0.829738284605043,0.72584215073632,-1.14874165128092,-0.707743928643524,-0.812479279163537,1.00436480540245,0.326058001365912,0.628932137728264,0.357535479757879,0.391473966422806,1.06550154875643,0.554395796726402,0.876148359032914,0.742321425130815,0.387216143280265,0.337242168318426,0.501689446210399,0.903089986991944,1.20065945054642,0.939302159646388,-0.396855627379818,-0.709965388637482,-0.619788758288394,NA,NA,NA,NA,NA,NA,NA,-0.344861565188618,-1.10790539730952,0.519993057042849,0.334419008982047,0.404503778174426,NA,NA,-0.645891560852599,-0.393618634889395,0.469800301796918,-0.411168274405793,0.605548319173784,0.612610173661271,NA,NA,-0.469800301796918,-0.790484985457369,0.610833915635468,-0.79317412396815,0.552841968657781,0.30715308072277,-0.465973893943865,-0.767003889607846,-0.621602099051862,-1.05060999335509,-1.52287874528034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.07058107428571,-1.00436480540245,-0.45717457304082,-0.484126156288321,-0.978810700930062,-0.767003889607846,NA,-0.542118103266008,-1.27572413039921,-0.958607314841775,NA,-1.07572071393812,0.531652669587843,-0.494850021680094,1.49485002168009,1.01772876696043,0.528708288941061,0.316052869248488,1.05060999335509,0.35261702988538
"CAMK2D",0.661543506395395,0.3585258894959,0.573488738635425,0.782516055786094,-0.397940008672038,NA,-1.06550154875643,NA,-0.417936637088291,-0.712198270069774,NA,NA,NA,NA,1.06048074738138,0.181774106386044,0.26440110030182,0.609064892896621,0.769551078621726,0.341035157335565,1.22184874961636,0.372634143407267,-0.374687549038326,NA,NA,NA,NA,NA,NA,-1.02227639471115,-0.273272790973428,-0.6345120151091,0.465973893943865,0.402304814074488,1.85387196432176,0.744727494896694,-0.47755576649368,-0.278189384787453,NA,NA,NA,NA,NA,-2.39794000867204,-2.52287874528034,-1.74472749489669,-2.52287874528034,NA,NA,NA,NA,NA,-0.602059991327962,-0.11975822410452,1.04575749056068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.73754891026957,0.3767507096021,0.474955192963155,-0.413412695328245,1.09691001300806,-0.578396073130169,-0.22767829327708,NA,NA,NA,NA,NA,-0.22767829327708,-0.609064892896621,-0.316052869248488,-0.790484985457369,1.88605664769316,0.995678626217357,0.1944991418416,NA,-0.496209316942819,NA,NA,NA,NA,NA,NA,1.02227639471115,NA,NA,NA,-0.452225294612177,-1.24412514432751,-1.15490195998574,-0.690369832574101,-2.04575749056068,-1.69897000433602,1.25963731050576,-2,-2,-0.306273051076353,-1.11918640771921,1.04095860767891,1.14266750356873,-1.16115090926274,-1.2518119729938,0.190440285364732,0.295849483160201,0.417936637088291,0.442492798094342,0.384049948343599,0.40340290437354,0.421360790031928,NA,-0.847711655616944,NA,-2.30102999566398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.306273051076353,NA,NA,NA
"CAMK2G",0.381951903287907,-0.573488738635425,0.576754126063192,0.511449283499556,0.336299074610352,0.311580177997289,0.30803489723264,0.385102783966865,NA,NA,-0.410050398674292,-2.69897000433602,-0.253365801062421,-0.920818753952375,NA,NA,NA,0.361510743045363,0.978810700930062,0.872895201635192,-0.612610173661271,-1.0268721464003,-0.392544976785331,1.42021640338319,0.338187314462739,-1.06048074738138,1.01772876696043,1.61978875828839,0.493494967595128,0.593459819566045,0.882728704344236,0.2518119729938,-0.236572006437063,0.181774106386044,0.206209615309181,0.209011524911184,0.500312917381596,0.507239610973163,0.498940737782248,0.98296666070122,1.26760624017703,1.30980391997149,1.43179827593301,NA,NA,NA,NA,NA,NA,-0.71669877129645,0.518557371497695,0.39040559077478,-0.482804102050026,-0.628932137728264,0.543633966870957,-0.443697499232713,0.552841968657781,0.33161408331,0.300162274132754,1.30102999566398,NA,0.363512103646635,0.991399828238082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.436518914605589,NA,NA,NA,0.659555885159882,0.417936637088291,0.3767507096021,0.600326278518962,0.388276691992658,-0.978810700930062,-0.322393047279507,-0.363512103646635,-0.369572124974976,-0.371611069949688,0.503070351926785,0.714442690992226,NA,NA,0.294136287716081,-0.46344155742847,-0.838631997765025,0.211124884224583,0.200659450546418,0.709965388637482,NA,-0.351639989019068,NA,NA,0.931814138253838,-1.36653154442041,1.16115090926274,0.293282217663241,0.546681659952962,0.422508200162775,0.705533773838407,0.58838029403677,-0.688246138944246,1.44369749923271,1.43179827593301,1.36653154442041,1.30102999566398,1.61978875828839,1.46852108295774,1.34678748622466,1.29242982390206,1.22914798835786,1.30102999566398,1.36653154442041,1.22184874961636,-0.910094888560602,-0.42712839779952,0.643974142806877,0.653647025549361,0.730487055782084,-0.173925197299174,-0.303643611266668,-0.97469413473523,-0.429457060118102,0.501689446210399,-0.521433504406157,-0.346787486224656,-1.16749108729376,-0.3767507096021,0.559090917934782,-1.22914798835786,NA,0.333482019445119,1.09691001300806,-0.570247719997592
